Plot Title: 20046751,,,,,,,,
#,"Date Time, GMT+05:00","Temp, øF (LGR S/N: 20046751, SEN S/N: 20046751, LBL: T (øC))","Intensity, lum/ftý (LGR S/N: 20046751, SEN S/N: 20046751, LBL: light (lux))",Coupler Detached (LGR S/N: 20046751),Coupler Attached (LGR S/N: 20046751),Host Connected (LGR S/N: 20046751),Stopped (LGR S/N: 20046751),End Of File (LGR S/N: 20046751)
3780,02/16/17 06:41:49 PM,83.935,0,,,,,
3781,02/16/17 06:51:49 PM,83.935,0,,,,,
3782,02/16/17 07:01:49 PM,83.935,0,,,,,
3783,02/16/17 07:11:49 PM,83.935,0,,,,,
3784,02/16/17 07:21:49 PM,83.757,0,,,,,
3785,02/16/17 07:31:49 PM,83.757,0,,,,,
3786,02/16/17 07:41:49 PM,83.757,0,,,,,
3787,02/16/17 07:51:49 PM,83.757,0,,,,,
3788,02/16/17 08:01:49 PM,83.757,0,,,,,
3789,02/16/17 08:11:49 PM,83.757,0,,,,,
3790,02/16/17 08:21:49 PM,83.757,0,,,,,
3791,02/16/17 08:31:49 PM,83.757,0,,,,,
3792,02/16/17 08:41:49 PM,83.757,0,,,,,
3793,02/16/17 08:51:49 PM,83.579,0,,,,,
3794,02/16/17 09:01:49 PM,83.757,0,,,,,
3795,02/16/17 09:11:49 PM,83.757,0,,,,,
3796,02/16/17 09:21:49 PM,83.579,0,,,,,
3797,02/16/17 09:31:49 PM,83.579,0,,,,,
3798,02/16/17 09:41:49 PM,83.579,0,,,,,
3799,02/16/17 09:51:49 PM,83.579,0,,,,,
3800,02/16/17 10:01:49 PM,83.579,0,,,,,
3801,02/16/17 10:11:49 PM,83.579,0,,,,,
3802,02/16/17 10:21:49 PM,83.579,0,,,,,
3803,02/16/17 10:31:49 PM,83.579,0,,,,,
3804,02/16/17 10:41:49 PM,83.757,0,,,,,
3805,02/16/17 10:51:49 PM,83.579,0,,,,,
3806,02/16/17 11:01:49 PM,83.579,0,,,,,
3807,02/16/17 11:11:49 PM,83.579,0,,,,,
3808,02/16/17 11:21:49 PM,83.579,0,,,,,
3809,02/16/17 11:31:49 PM,83.579,0,,,,,
3810,02/16/17 11:41:49 PM,83.399,0,,,,,
3811,02/16/17 11:51:49 PM,83.399,0,,,,,
3812,02/17/17 12:01:49 AM,83.399,0,,,,,
3813,02/17/17 12:11:49 AM,83.399,0,,,,,
3814,02/17/17 12:21:49 AM,83.399,0,,,,,
3815,02/17/17 12:31:49 AM,83.399,0,,,,,
3816,02/17/17 12:41:49 AM,83.399,0,,,,,
3817,02/17/17 12:51:49 AM,83.399,0,,,,,
3818,02/17/17 01:01:49 AM,83.399,0,,,,,
3819,02/17/17 01:11:49 AM,83.399,0,,,,,
3820,02/17/17 01:21:49 AM,83.399,0,,,,,
3821,02/17/17 01:31:49 AM,83.399,0,,,,,
3822,02/17/17 01:41:49 AM,83.399,0,,,,,
3823,02/17/17 01:51:49 AM,83.399,0,,,,,
3824,02/17/17 02:01:49 AM,83.399,0,,,,,
3825,02/17/17 02:11:49 AM,83.399,0,,,,,
3826,02/17/17 02:21:49 AM,83.399,0,,,,,
3827,02/17/17 02:31:49 AM,83.221,0,,,,,
3828,02/17/17 02:41:49 AM,83.221,0,,,,,
3829,02/17/17 02:51:49 AM,83.221,0,,,,,
3830,02/17/17 03:01:49 AM,83.221,0,,,,,
3831,02/17/17 03:11:49 AM,83.221,0,,,,,
3832,02/17/17 03:21:49 AM,83.221,0,,,,,
3833,02/17/17 03:31:49 AM,83.221,0,,,,,
3834,02/17/17 03:41:49 AM,83.221,0,,,,,
3835,02/17/17 03:51:49 AM,83.221,0,,,,,
3836,02/17/17 04:01:49 AM,83.221,0,,,,,
3837,02/17/17 04:11:49 AM,83.221,0,,,,,
3838,02/17/17 04:21:49 AM,83.221,0,,,,,
3839,02/17/17 04:31:49 AM,83.221,0,,,,,
3840,02/17/17 04:41:49 AM,83.399,0,,,,,
3841,02/17/17 04:51:49 AM,83.399,0,,,,,
3842,02/17/17 05:01:49 AM,83.399,0,,,,,
3843,02/17/17 05:11:49 AM,83.399,0,,,,,
3844,02/17/17 05:21:49 AM,83.399,0,,,,,
3845,02/17/17 05:31:49 AM,83.399,0,,,,,
3846,02/17/17 05:41:49 AM,83.399,0,,,,,
3847,02/17/17 05:51:49 AM,83.399,0,,,,,
3848,02/17/17 06:01:49 AM,83.399,0,,,,,
3849,02/17/17 06:11:49 AM,83.399,0,,,,,
3850,02/17/17 06:21:49 AM,83.399,2,,,,,
3851,02/17/17 06:31:49 AM,83.579,7,,,,,
3852,02/17/17 06:41:49 AM,83.579,15,,,,,
3853,02/17/17 06:51:49 AM,83.579,24,,,,,
3854,02/17/17 07:01:49 AM,83.579,35,,,,,
3855,02/17/17 07:11:49 AM,83.757,47,,,,,
3856,02/17/17 07:21:49 AM,83.757,66,,,,,
3857,02/17/17 07:31:49 AM,83.935,90,,,,,
3858,02/17/17 07:41:49 AM,83.757,70,,,,,
3859,02/17/17 07:51:49 AM,84.115,128,,,,,
3860,02/17/17 08:01:49 AM,83.935,96,,,,,
3861,02/17/17 08:11:49 AM,84.295,152,,,,,
3862,02/17/17 08:21:49 AM,84.474,168,,,,,
3863,02/17/17 08:31:49 AM,84.474,184,,,,,
3864,02/17/17 08:41:49 AM,84.654,216,,,,,
3865,02/17/17 08:51:49 AM,84.654,224,,,,,
3866,02/17/17 09:01:49 AM,84.834,192,,,,,
3867,02/17/17 09:11:49 AM,84.834,256,,,,,
3868,02/17/17 09:21:49 AM,85.014,288,,,,,
3869,02/17/17 09:31:49 AM,84.834,272,,,,,
3870,02/17/17 09:41:49 AM,85.014,304,,,,,
3871,02/17/17 09:51:49 AM,85.014,320,,,,,
3872,02/17/17 10:01:49 AM,84.654,200,,,,,
3873,02/17/17 10:11:49 AM,84.834,336,,,,,
3874,02/17/17 10:21:49 AM,85.194,384,,,,,
3875,02/17/17 10:31:49 AM,85.374,336,,,,,
3876,02/17/17 10:41:49 AM,85.735,320,,,,,
3877,02/17/17 10:51:49 AM,85.735,400,,,,,
3878,02/17/17 11:01:49 AM,85.735,400,,,,,
3879,02/17/17 11:11:49 AM,86.097,448,,,,,
3880,02/17/17 11:21:49 AM,85.374,448,,,,,
3881,02/17/17 11:31:49 AM,85.374,136,,,,,
3882,02/17/17 11:41:49 AM,86.459,512,,,,,
3883,02/17/17 11:51:49 AM,86.459,496,,,,,
3884,02/17/17 12:01:49 PM,86.277,464,,,,,
3885,02/17/17 12:11:49 PM,86.277,512,,,,,
3886,02/17/17 12:21:49 PM,86.459,448,,,,,
3887,02/17/17 12:31:49 PM,85.735,480,,,,,
3888,02/17/17 12:41:49 PM,86.459,1216,,,,,
3889,02/17/17 12:51:49 PM,86.097,864,,,,,
3890,02/17/17 01:01:49 PM,86.277,368,,,,,
3891,02/17/17 01:11:49 PM,86.097,864,,,,,
3892,02/17/17 01:21:49 PM,86.097,768,,,,,
3893,02/17/17 01:31:49 PM,85.915,672,,,,,
3894,02/17/17 01:41:49 PM,86.097,800,,,,,
3895,02/17/17 01:51:49 PM,85.915,960,,,,,
3896,02/17/17 02:01:49 PM,85.735,704,,,,,
3897,02/17/17 02:11:49 PM,85.735,512,,,,,
3898,02/17/17 02:21:49 PM,85.554,464,,,,,
3899,02/17/17 02:31:49 PM,85.374,400,,,,,
3900,02/17/17 02:41:49 PM,85.374,512,,,,,
3901,02/17/17 02:51:49 PM,85.194,480,,,,,
3902,02/17/17 03:01:49 PM,85.194,480,,,,,
3903,02/17/17 03:11:49 PM,85.194,464,,,,,
3904,02/17/17 03:21:49 PM,85.194,464,,,,,
3905,02/17/17 03:31:49 PM,85.014,400,,,,,
3906,02/17/17 03:41:49 PM,85.014,400,,,,,
3907,02/17/17 03:51:49 PM,84.834,368,,,,,
3908,02/17/17 04:01:49 PM,85.014,768,,,,,
3909,02/17/17 04:11:49 PM,84.834,240,,,,,
3910,02/17/17 04:21:49 PM,84.834,464,,,,,
3911,02/17/17 04:31:49 PM,84.654,416,,,,,
3912,02/17/17 04:41:49 PM,84.654,416,,,,,
3913,02/17/17 04:51:49 PM,84.474,320,,,,,
3914,02/17/17 05:01:49 PM,84.474,224,,,,,
3915,02/17/17 05:11:49 PM,84.474,136,,,,,
3916,02/17/17 05:21:49 PM,84.295,128,,,,,
3917,02/17/17 05:31:49 PM,84.295,100,,,,,
3918,02/17/17 05:41:49 PM,84.115,36,,,,,
3919,02/17/17 05:51:49 PM,84.115,26,,,,,
3920,02/17/17 06:01:49 PM,84.115,16,,,,,
3921,02/17/17 06:11:49 PM,84.115,10,,,,,
3922,02/17/17 06:21:49 PM,84.115,2,,,,,
3923,02/17/17 06:31:49 PM,83.935,0,,,,,
3924,02/17/17 06:41:49 PM,83.935,0,,,,,
3925,02/17/17 06:51:49 PM,83.935,0,,,,,
3926,02/17/17 07:01:49 PM,83.935,0,,,,,
3927,02/17/17 07:11:49 PM,83.935,0,,,,,
3928,02/17/17 07:21:49 PM,83.935,0,,,,,
3929,02/17/17 07:31:49 PM,83.757,0,,,,,
3930,02/17/17 07:41:49 PM,83.757,0,,,,,
3931,02/17/17 07:51:49 PM,83.757,0,,,,,
3932,02/17/17 08:01:49 PM,83.757,0,,,,,
3933,02/17/17 08:11:49 PM,83.757,0,,,,,
3934,02/17/17 08:21:49 PM,83.757,0,,,,,
3935,02/17/17 08:31:49 PM,83.757,0,,,,,
3936,02/17/17 08:41:49 PM,83.757,0,,,,,
3937,02/17/17 08:51:49 PM,83.757,0,,,,,
3938,02/17/17 09:01:49 PM,83.757,0,,,,,
3939,02/17/17 09:11:49 PM,83.757,0,,,,,
3940,02/17/17 09:21:49 PM,83.757,0,,,,,
3941,02/17/17 09:31:49 PM,83.757,0,,,,,
3942,02/17/17 09:41:49 PM,83.757,0,,,,,
3943,02/17/17 09:51:49 PM,83.579,0,,,,,
3944,02/17/17 10:01:49 PM,83.579,0,,,,,
3945,02/17/17 10:11:49 PM,83.579,0,,,,,
3946,02/17/17 10:21:49 PM,83.579,0,,,,,
3947,02/17/17 10:31:49 PM,83.579,0,,,,,
3948,02/17/17 10:41:49 PM,83.579,0,,,,,
3949,02/17/17 10:51:49 PM,83.579,0,,,,,
3950,02/17/17 11:01:49 PM,83.579,0,,,,,
3951,02/17/17 11:11:49 PM,83.579,0,,,,,
3952,02/17/17 11:21:49 PM,83.579,0,,,,,
3953,02/17/17 11:31:49 PM,83.579,0,,,,,
3954,02/17/17 11:41:49 PM,83.579,0,,,,,
3955,02/17/17 11:51:49 PM,83.757,0,,,,,
3956,02/18/17 12:01:49 AM,83.579,0,,,,,
3957,02/18/17 12:11:49 AM,83.579,0,,,,,
3958,02/18/17 12:21:49 AM,83.579,0,,,,,
3959,02/18/17 12:31:49 AM,83.579,0,,,,,
3960,02/18/17 12:41:49 AM,83.579,0,,,,,
3961,02/18/17 12:51:49 AM,83.579,0,,,,,
3962,02/18/17 01:01:49 AM,83.579,0,,,,,
3963,02/18/17 01:11:49 AM,83.579,0,,,,,
3964,02/18/17 01:21:49 AM,83.579,0,,,,,
3965,02/18/17 01:31:49 AM,83.579,0,,,,,
3966,02/18/17 01:41:49 AM,83.579,0,,,,,
3967,02/18/17 01:51:49 AM,83.579,0,,,,,
3968,02/18/17 02:01:49 AM,83.399,0,,,,,
3969,02/18/17 02:11:49 AM,83.399,0,,,,,
3970,02/18/17 02:21:49 AM,83.399,0,,,,,
3971,02/18/17 02:31:49 AM,83.399,0,,,,,
3972,02/18/17 02:41:49 AM,83.399,0,,,,,
3973,02/18/17 02:51:49 AM,83.399,0,,,,,
3974,02/18/17 03:01:49 AM,83.399,0,,,,,
3975,02/18/17 03:11:49 AM,83.399,0,,,,,
3976,02/18/17 03:21:49 AM,83.399,0,,,,,
3977,02/18/17 03:31:49 AM,83.399,0,,,,,
3978,02/18/17 03:41:49 AM,83.399,0,,,,,
3979,02/18/17 03:51:49 AM,83.399,0,,,,,
3980,02/18/17 04:01:49 AM,83.399,0,,,,,
3981,02/18/17 04:11:49 AM,83.399,0,,,,,
3982,02/18/17 04:21:49 AM,83.399,0,,,,,
3983,02/18/17 04:31:49 AM,83.399,0,,,,,
3984,02/18/17 04:41:49 AM,83.399,0,,,,,
3985,02/18/17 04:51:49 AM,83.399,0,,,,,
3986,02/18/17 05:01:49 AM,83.399,0,,,,,
3987,02/18/17 05:11:49 AM,83.221,0,,,,,
3988,02/18/17 05:21:49 AM,83.399,0,,,,,
3989,02/18/17 05:31:49 AM,83.399,0,,,,,
3990,02/18/17 05:41:49 AM,83.399,0,,,,,
3991,02/18/17 05:51:49 AM,83.399,0,,,,,
3992,02/18/17 06:01:49 AM,83.399,0,,,,,
3993,02/18/17 06:11:49 AM,83.399,0,,,,,
3994,02/18/17 06:21:49 AM,83.399,0,,,,,
3995,02/18/17 06:31:49 AM,83.399,4,,,,,
3996,02/18/17 06:41:49 AM,83.579,9,,,,,
3997,02/18/17 06:51:49 AM,83.579,18,,,,,
3998,02/18/17 07:01:49 AM,83.579,23,,,,,
3999,02/18/17 07:11:49 AM,83.579,32,,,,,
4000,02/18/17 07:21:49 AM,83.757,43,,,,,
4001,02/18/17 07:31:49 AM,83.757,57,,,,,
4002,02/18/17 07:41:49 AM,83.757,71,,,,,
4003,02/18/17 07:51:49 AM,83.757,81,,,,,
4004,02/18/17 08:01:49 AM,83.935,94,,,,,
4005,02/18/17 08:11:49 AM,84.115,136,,,,,
4006,02/18/17 08:21:49 AM,84.295,168,,,,,
4007,02/18/17 08:31:49 AM,84.115,144,,,,,
4008,02/18/17 08:41:49 AM,84.295,160,,,,,
4009,02/18/17 08:51:49 AM,84.295,184,,,,,
4010,02/18/17 09:01:49 AM,84.474,184,,,,,
4011,02/18/17 09:11:49 AM,84.295,200,,,,,
4012,02/18/17 09:21:49 AM,84.295,192,,,,,
4013,02/18/17 09:31:49 AM,84.295,216,,,,,
4014,02/18/17 09:41:49 AM,84.474,256,,,,,
4015,02/18/17 09:51:49 AM,84.834,224,,,,,
4016,02/18/17 10:01:49 AM,84.834,272,,,,,
4017,02/18/17 10:11:49 AM,84.654,232,,,,,
4018,02/18/17 10:21:49 AM,84.654,224,,,,,
4019,02/18/17 10:31:49 AM,84.654,256,,,,,
4020,02/18/17 10:41:49 AM,85.014,352,,,,,
4021,02/18/17 10:51:49 AM,85.014,336,,,,,
4022,02/18/17 11:01:49 AM,85.014,352,,,,,
4023,02/18/17 11:11:49 AM,84.834,368,,,,,
4024,02/18/17 11:21:49 AM,85.014,384,,,,,
4025,02/18/17 11:31:49 AM,85.374,400,,,,,
4026,02/18/17 11:41:49 AM,85.554,352,,,,,
4027,02/18/17 11:51:49 AM,85.554,480,,,,,
4028,02/18/17 12:01:49 PM,85.735,368,,,,,
4029,02/18/17 12:11:49 PM,85.194,416,,,,,
4030,02/18/17 12:21:49 PM,85.374,992,,,,,
4031,02/18/17 12:31:49 PM,85.014,320,,,,,
4032,02/18/17 12:41:49 PM,85.014,320,,,,,
4033,02/18/17 12:51:49 PM,85.014,416,,,,,
4034,02/18/17 01:01:49 PM,85.194,368,,,,,
4035,02/18/17 01:11:49 PM,85.374,464,,,,,
4036,02/18/17 01:21:49 PM,85.554,768,,,,,
4037,02/18/17 01:31:49 PM,85.554,480,,,,,
4038,02/18/17 01:41:49 PM,85.735,704,,,,,
4039,02/18/17 01:51:49 PM,85.374,336,,,,,
4040,02/18/17 02:01:49 PM,85.374,336,,,,,
4041,02/18/17 02:11:49 PM,85.194,208,,,,,
4042,02/18/17 02:21:49 PM,85.014,448,,,,,
4043,02/18/17 02:31:49 PM,84.834,117,,,,,
4044,02/18/17 02:41:49 PM,84.834,200,,,,,
4045,02/18/17 02:51:49 PM,84.654,272,,,,,
4046,02/18/17 03:01:49 PM,84.654,168,,,,,
4047,02/18/17 03:11:49 PM,84.654,168,,,,,
4048,02/18/17 03:21:49 PM,84.474,200,,,,,
4049,02/18/17 03:31:49 PM,84.474,200,,,,,
4050,02/18/17 03:41:49 PM,84.474,200,,,,,
4051,02/18/17 03:51:49 PM,84.295,176,,,,,
4052,02/18/17 04:01:49 PM,84.295,168,,,,,
4053,02/18/17 04:11:49 PM,84.115,192,,,,,
4054,02/18/17 04:21:49 PM,84.115,152,,,,,
4055,02/18/17 04:31:49 PM,84.115,144,,,,,
4056,02/18/17 04:41:49 PM,83.935,98,,,,,
4057,02/18/17 04:51:49 PM,83.935,91,,,,,
4058,02/18/17 05:01:49 PM,83.935,80,,,,,
4059,02/18/17 05:11:49 PM,83.935,64,,,,,
4060,02/18/17 05:21:49 PM,83.935,53,,,,,
4061,02/18/17 05:31:49 PM,83.935,47,,,,,
4062,02/18/17 05:41:49 PM,83.935,35,,,,,
4063,02/18/17 05:51:49 PM,83.757,22,,,,,
4064,02/18/17 06:01:49 PM,83.757,13,,,,,
4065,02/18/17 06:11:49 PM,83.757,5,,,,,
4066,02/18/17 06:21:49 PM,83.579,1,,,,,
4067,02/18/17 06:31:49 PM,83.579,0,,,,,
4068,02/18/17 06:41:49 PM,83.579,0,,,,,
4069,02/18/17 06:51:49 PM,83.579,0,,,,,
4070,02/18/17 07:01:49 PM,83.579,0,,,,,
4071,02/18/17 07:11:49 PM,83.579,0,,,,,
4072,02/18/17 07:21:49 PM,83.579,0,,,,,
4073,02/18/17 07:31:49 PM,83.579,0,,,,,
4074,02/18/17 07:41:49 PM,83.579,0,,,,,
4075,02/18/17 07:51:49 PM,83.579,0,,,,,
4076,02/18/17 08:01:49 PM,83.579,0,,,,,
4077,02/18/17 08:11:49 PM,83.579,0,,,,,
4078,02/18/17 08:21:49 PM,83.757,0,,,,,
4079,02/18/17 08:31:49 PM,83.579,0,,,,,
4080,02/18/17 08:41:49 PM,83.757,0,,,,,
4081,02/18/17 08:51:49 PM,83.757,0,,,,,
4082,02/18/17 09:01:49 PM,83.579,0,,,,,
4083,02/18/17 09:11:49 PM,83.757,0,,,,,
4084,02/18/17 09:21:49 PM,83.757,0,,,,,
4085,02/18/17 09:31:49 PM,83.757,0,,,,,
4086,02/18/17 09:41:49 PM,83.579,0,,,,,
4087,02/18/17 09:51:49 PM,83.579,0,,,,,
4088,02/18/17 10:01:49 PM,83.757,0,,,,,
4089,02/18/17 10:11:49 PM,83.579,0,,,,,
4090,02/18/17 10:21:49 PM,83.579,0,,,,,
4091,02/18/17 10:31:49 PM,83.579,0,,,,,
4092,02/18/17 10:41:49 PM,83.579,0,,,,,
4093,02/18/17 10:51:49 PM,83.579,0,,,,,
4094,02/18/17 11:01:49 PM,83.757,0,,,,,
4095,02/18/17 11:11:49 PM,83.579,0,,,,,
4096,02/18/17 11:21:49 PM,83.579,0,,,,,
4097,02/18/17 11:31:49 PM,83.579,0,,,,,
4098,02/18/17 11:41:49 PM,83.579,0,,,,,
4099,02/18/17 11:51:49 PM,83.579,0,,,,,
4100,02/19/17 12:01:49 AM,83.579,0,,,,,
4101,02/19/17 12:11:49 AM,83.579,0,,,,,
4102,02/19/17 12:21:49 AM,83.579,0,,,,,
4103,02/19/17 12:31:49 AM,83.579,0,,,,,
4104,02/19/17 12:41:49 AM,83.579,0,,,,,
4105,02/19/17 12:51:49 AM,83.579,0,,,,,
4106,02/19/17 01:01:49 AM,83.579,0,,,,,
4107,02/19/17 01:11:49 AM,83.579,0,,,,,
4108,02/19/17 01:21:49 AM,83.579,0,,,,,
4109,02/19/17 01:31:49 AM,83.579,0,,,,,
4110,02/19/17 01:41:49 AM,83.579,0,,,,,
4111,02/19/17 01:51:49 AM,83.579,0,,,,,
4112,02/19/17 02:01:49 AM,83.579,0,,,,,
4113,02/19/17 02:11:49 AM,83.579,0,,,,,
4114,02/19/17 02:21:49 AM,83.579,0,,,,,
4115,02/19/17 02:31:49 AM,83.579,0,,,,,
4116,02/19/17 02:41:49 AM,83.579,0,,,,,
4117,02/19/17 02:51:49 AM,83.399,0,,,,,
4118,02/19/17 03:01:49 AM,83.399,0,,,,,
4119,02/19/17 03:11:49 AM,83.399,0,,,,,
4120,02/19/17 03:21:49 AM,83.579,0,,,,,
4121,02/19/17 03:31:49 AM,83.399,0,,,,,
4122,02/19/17 03:41:49 AM,83.399,0,,,,,
4123,02/19/17 03:51:49 AM,83.399,0,,,,,
4124,02/19/17 04:01:49 AM,83.579,0,,,,,
4125,02/19/17 04:11:49 AM,83.399,0,,,,,
4126,02/19/17 04:21:49 AM,83.399,0,,,,,
4127,02/19/17 04:31:49 AM,83.221,0,,,,,
4128,02/19/17 04:41:49 AM,83.221,0,,,,,
4129,02/19/17 04:51:49 AM,83.399,0,,,,,
4130,02/19/17 05:01:49 AM,83.043,0,,,,,
4131,02/19/17 05:11:49 AM,83.221,0,,,,,
4132,02/19/17 05:21:49 AM,83.043,0,,,,,
4133,02/19/17 05:31:49 AM,83.043,0,,,,,
4134,02/19/17 05:41:49 AM,83.043,0,,,,,
4135,02/19/17 05:51:49 AM,83.221,0,,,,,
4136,02/19/17 06:01:49 AM,83.221,0,,,,,
4137,02/19/17 06:11:49 AM,83.221,0,,,,,
4138,02/19/17 06:21:49 AM,83.221,0,,,,,
4139,02/19/17 06:31:49 AM,83.221,4,,,,,
4140,02/19/17 06:41:49 AM,83.221,7,,,,,
4141,02/19/17 06:51:49 AM,83.221,14,,,,,
4142,02/19/17 07:01:49 AM,83.221,17,,,,,
4143,02/19/17 07:11:49 AM,83.221,20,,,,,
4144,02/19/17 07:21:49 AM,83.399,31,,,,,
4145,02/19/17 07:31:49 AM,83.399,44,,,,,
4146,02/19/17 07:41:49 AM,83.399,58,,,,,
4147,02/19/17 07:51:49 AM,83.579,65,,,,,
4148,02/19/17 08:01:49 AM,83.579,67,,,,,
4149,02/19/17 08:11:49 AM,83.579,67,,,,,
4150,02/19/17 08:21:49 AM,83.757,81,,,,,
4151,02/19/17 08:31:49 AM,83.757,90,,,,,
4152,02/19/17 08:41:49 AM,83.757,82,,,,,
4153,02/19/17 08:51:49 AM,83.579,69,,,,,
4154,02/19/17 09:01:49 AM,83.579,60,,,,,
4155,02/19/17 09:11:49 AM,83.579,54,,,,,
4156,02/19/17 09:21:49 AM,83.579,49,,,,,
4157,02/19/17 09:31:49 AM,83.579,41,,,,,
4158,02/19/17 09:41:49 AM,83.579,36,,,,,
4159,02/19/17 09:51:49 AM,83.579,31,,,,,
4160,02/19/17 10:01:49 AM,83.399,29,,,,,
4161,02/19/17 10:11:49 AM,83.399,39,,,,,
4162,02/19/17 10:21:49 AM,83.399,33,,,,,
4163,02/19/17 10:31:49 AM,83.399,68,,,,,
4164,02/19/17 10:41:49 AM,83.399,79,,,,,
4165,02/19/17 10:51:49 AM,83.399,46,,,,,
4166,02/19/17 11:01:49 AM,83.399,62,,,,,
4167,02/19/17 11:11:49 AM,83.399,84,,,,,
4168,02/19/17 11:21:49 AM,83.579,136,,,,,
4169,02/19/17 11:31:49 AM,83.579,144,,,,,
4170,02/19/17 11:41:49 AM,83.935,288,,,,,
4171,02/19/17 11:51:49 AM,84.295,464,,,,,
4172,02/19/17 12:01:49 PM,84.654,672,,,,,
4173,02/19/17 12:11:49 PM,84.295,256,,,,,
4174,02/19/17 12:21:49 PM,83.935,168,,,,,
4175,02/19/17 12:31:49 PM,83.935,144,,,,,
4176,02/19/17 12:41:49 PM,83.935,160,,,,,
4177,02/19/17 12:51:49 PM,84.115,152,,,,,
4178,02/19/17 01:01:49 PM,84.115,152,,,,,
4179,02/19/17 01:11:49 PM,83.935,136,,,,,
4180,02/19/17 01:21:49 PM,83.935,128,,,,,
4181,02/19/17 01:31:49 PM,84.115,98,,,,,
4182,02/19/17 01:41:49 PM,83.935,85,,,,,
4183,02/19/17 01:51:49 PM,83.935,85,,,,,
4184,02/19/17 02:01:49 PM,83.935,79,,,,,
4185,02/19/17 02:11:49 PM,83.757,66,,,,,
4186,02/19/17 02:21:49 PM,83.757,61,,,,,
4187,02/19/17 02:31:49 PM,83.757,55,,,,,
4188,02/19/17 02:41:49 PM,83.757,59,,,,,
4189,02/19/17 02:51:49 PM,83.757,59,,,,,
4190,02/19/17 03:01:49 PM,83.757,90,,,,,
4191,02/19/17 03:11:49 PM,83.757,99,,,,,
4192,02/19/17 03:21:49 PM,83.757,96,,,,,
4193,02/19/17 03:31:49 PM,83.757,75,,,,,
4194,02/19/17 03:41:49 PM,83.757,80,,,,,
4195,02/19/17 03:51:49 PM,83.757,81,,,,,
4196,02/19/17 04:01:49 PM,83.757,84,,,,,
4197,02/19/17 04:11:49 PM,83.579,110,,,,,
4198,02/19/17 04:21:49 PM,83.579,71,,,,,
4199,02/19/17 04:31:49 PM,83.579,184,,,,,
4200,02/19/17 04:41:49 PM,83.579,208,,,,,
4201,02/19/17 04:51:49 PM,83.579,200,,,,,
4202,02/19/17 05:01:49 PM,83.579,124,,,,,
4203,02/19/17 05:11:49 PM,83.579,111,,,,,
4204,02/19/17 05:21:49 PM,83.579,124,,,,,
4205,02/19/17 05:31:49 PM,83.579,86,,,,,
4206,02/19/17 05:41:49 PM,83.579,67,,,,,
4207,02/19/17 05:51:49 PM,83.399,47,,,,,
4208,02/19/17 06:01:49 PM,83.399,17,,,,,
4209,02/19/17 06:11:49 PM,83.399,4,,,,,
4210,02/19/17 06:21:49 PM,83.399,0,,,,,
4211,02/19/17 06:31:49 PM,83.399,0,,,,,
4212,02/19/17 06:41:49 PM,83.399,0,,,,,
4213,02/19/17 06:51:49 PM,83.399,0,,,,,
4214,02/19/17 07:01:49 PM,83.399,0,,,,,
4215,02/19/17 07:11:49 PM,83.399,0,,,,,
4216,02/19/17 07:21:49 PM,83.399,0,,,,,
4217,02/19/17 07:31:49 PM,83.399,0,,,,,
4218,02/19/17 07:41:49 PM,83.399,0,,,,,
4219,02/19/17 07:51:49 PM,83.399,0,,,,,
4220,02/19/17 08:01:49 PM,83.399,0,,,,,
4221,02/19/17 08:11:49 PM,83.399,0,,,,,
4222,02/19/17 08:21:49 PM,83.399,0,,,,,
4223,02/19/17 08:31:49 PM,83.399,0,,,,,
4224,02/19/17 08:41:49 PM,83.399,0,,,,,
4225,02/19/17 08:51:49 PM,83.399,0,,,,,
4226,02/19/17 09:01:49 PM,83.399,0,,,,,
4227,02/19/17 09:11:49 PM,83.399,0,,,,,
4228,02/19/17 09:21:49 PM,83.579,0,,,,,
4229,02/19/17 09:31:49 PM,83.579,0,,,,,
4230,02/19/17 09:41:49 PM,83.579,0,,,,,
4231,02/19/17 09:51:49 PM,83.579,0,,,,,
4232,02/19/17 10:01:49 PM,83.579,0,,,,,
4233,02/19/17 10:11:49 PM,83.579,0,,,,,
4234,02/19/17 10:21:49 PM,83.579,0,,,,,
4235,02/19/17 10:31:49 PM,83.579,0,,,,,
4236,02/19/17 10:41:49 PM,83.579,0,,,,,
4237,02/19/17 10:51:49 PM,83.579,0,,,,,
4238,02/19/17 11:01:49 PM,83.579,0,,,,,
4239,02/19/17 11:11:49 PM,83.579,0,,,,,
4240,02/19/17 11:21:49 PM,83.399,0,,,,,
4241,02/19/17 11:31:49 PM,83.579,0,,,,,
4242,02/19/17 11:41:49 PM,83.399,0,,,,,
4243,02/19/17 11:51:49 PM,83.399,0,,,,,
4244,02/20/17 12:01:49 AM,83.579,0,,,,,
4245,02/20/17 12:11:49 AM,83.399,0,,,,,
4246,02/20/17 12:21:49 AM,83.399,0,,,,,
4247,02/20/17 12:31:49 AM,83.399,0,,,,,
4248,02/20/17 12:41:49 AM,83.399,0,,,,,
4249,02/20/17 12:51:49 AM,83.399,0,,,,,
4250,02/20/17 01:01:49 AM,83.399,0,,,,,
4251,02/20/17 01:11:49 AM,83.399,0,,,,,
4252,02/20/17 01:21:49 AM,83.399,0,,,,,
4253,02/20/17 01:31:49 AM,83.221,0,,,,,
4254,02/20/17 01:41:49 AM,83.399,0,,,,,
